Geo Shape;DEP;INSEE_COM;NOM_COM;IRIS;CODE_IRIS;NOM_IRIS;TYP_IRIS;Geo Point;ID
"{""coordinates"": [[[2.325904334762589, 48.86146810813408], [2.327980452922263, 48.86082056108744], [2.331211887811374, 48.85967940124927], [2.332915970801085, 48.859335467833546], [2.332451956624262, 48.85853065908503], [2.32929029412567, 48.859553529793885], [2.325305164582824, 48.86079201778232], [2.32594574723197, 48.86142787065671], [2.325904334762589, 48.86146810813408]]], ""type"": ""Polygon""}";75;75107;Paris 7e Arrondissement;2599;751072599;Seine et Berges 1;D;48.860011977178786, 2.3291129911755175;IRIS____0000000751072599
"{""coordinates"": [[[2.370220435118679, 48.88196349700564], [2.370287299693743, 48.87846365520372], [2.370086823436324, 48.87846709716587], [2.369927474565631, 48.87833945281441], [2.369869769376923, 48.878150289382525], [2.369884444537364, 48.87795161423268], [2.369527832316281, 48.87790027338701], [2.369452069884059, 48.8778513104154], [2.369360330211489, 48.8778832031354], [2.368509514906253, 48.877883214744344], [2.368474372210645, 48.87797026459623], [2.368293868815913, 48.87801337953029], [2.36814444009706, 48.87796762431362], [2.368101738693612, 48.87789095567439], [2.367851090617975, 48.87798406228178], [2.36759920298462, 48.87773001949651], [2.366737716049669, 48.87759865955089], [2.366345821086678, 48.877646049141816], [2.36616440868004, 48.877763800683944], [2.367667384541433, 48.8794139289258], [2.368061843346311, 48.87949335424488], [2.369666869863407, 48.88139580509315], [2.369822800760107, 48.8814685723136], [2.370054311706419, 48.88149317325051], [2.370066576526478, 48.88194470098561], [2.370220435118679, 48.88196349700564]]], ""type"": ""Polygon""}";75;75110;Paris 10e Arrondissement;4010;751104010;Hôpital Saint-Louis 10;H;48.87918703587568, 2.3688128444244434;IRIS____0000000751104010
"{""coordinates"": [[[2.317300691114629, 48.829221219206225], [2.317964994326271, 48.829672898879366], [2.319229134519357, 48.829256495128085], [2.321717024771174, 48.82827771930325], [2.319585359343969, 48.82617725478254], [2.31698039857716, 48.82673890696723], [2.315197033900256, 48.82779896849191], [2.315631834522735, 48.82809015769784], [2.317300691114629, 48.829221219206225]]], ""type"": ""Polygon""}";75;75114;Paris 14e Arrondissement;5607;751145607;Plaisance 7;H;48.82789251356387, 2.3185010894032803;IRIS____0000000751145607
"{""coordinates"": [[[2.292407257810392, 48.85071178336349], [2.295081656302675, 48.84996131359703], [2.293410148801553, 48.84800703088014], [2.290919177827438, 48.849003178252694], [2.292407257810392, 48.85071178336349]]], ""type"": ""Polygon""}";75;75115;Paris 15e Arrondissement;5910;751155910;Grenelle 10;H;48.84941005694845, 2.2929814302476887;IRIS____0000000751155910
"{""coordinates"": [[[2.40341537537309, 48.87389565506834], [2.403179437201544, 48.874497031596206], [2.404372771031356, 48.87470352631637], [2.404095297183348, 48.875480067088105], [2.40442732501899, 48.87553657866039], [2.404749670785394, 48.87477015296937], [2.405689869137902, 48.874937603520365], [2.404398475263162, 48.87174035202811], [2.40341537537309, 48.87389565506834]]], ""type"": ""Polygon""}";75;75120;Paris 20e Arrondissement;7811;751207811;Saint-Fargeau 11;H;48.873820439133624, 2.404414258046287;IRIS____0000000751207811
"{""coordinates"": [[[2.364940407814287, 48.87370491279751], [2.367496908969274, 48.875375023866184], [2.368540047514563, 48.876152159653735], [2.3700560834056, 48.87413214789047], [2.370328293473015, 48.87405803592462], [2.370315630307815, 48.87375219526312], [2.369673939291909, 48.872249624499325], [2.369523432162596, 48.87206896446247], [2.367915850728346, 48.87174931555088], [2.366767098845457, 48.87249059312187], [2.366584228994269, 48.87272974850652], [2.364940407814287, 48.87370491279751]]], ""type"": ""Polygon""}";75;75110;Paris 10e Arrondissement;4012;751104012;Hôpital Saint-Louis 12;A;48.873738191417644, 2.3680122571835294;IRIS____0000000751104012
"{""coordinates"": [[[2.310390240755495, 48.863608304977085], [2.318677870940691, 48.863723224069915], [2.320933472558735, 48.86301926290603], [2.325904334762589, 48.86146810813408], [2.32594574723197, 48.86142787065671], [2.325305164582824, 48.86079201778232], [2.320047781808954, 48.862367601923964], [2.319373444915552, 48.86254633664857], [2.319039006863441, 48.86258310617697], [2.318446419937379, 48.86276409950895], [2.31784768507661, 48.86289379194555], [2.315189660196816, 48.862892102030614], [2.311660374183708, 48.862805302900234], [2.311653413177552, 48.86291948031222], [2.310760756068919, 48.86290624851936], [2.310604922045545, 48.86293952624372], [2.310425375149164, 48.86291061198091], [2.310390240755495, 48.863608304977085]]], ""type"": ""Polygon""}";75;75107;Paris 7e Arrondissement;2699;751072699;Seine et Berges 2;D;48.8627506394566, 2.3182935164492746;IRIS____0000000751072699
"{""coordinates"": [[[2.360888418426915, 48.86581862168858], [2.360065153259049, 48.86503449200714], [2.359619565914243, 48.864688559320065], [2.356589028042991, 48.865372894328075], [2.355740164501207, 48.86545196682287], [2.355639992875577, 48.86550538817116], [2.356808071278973, 48.86728427589825], [2.360192611411073, 48.86653257950509], [2.360324904611943, 48.866416372123055], [2.36201050901712, 48.86680399222721], [2.361456628367953, 48.86639363646506], [2.360888418426915, 48.86581862168858]]], ""type"": ""Polygon""}";75;75103;Paris 3e Arrondissement;0903;751030903;Arts et Métiers 3;H;48.865983434989204, 2.3584702526594574;IRIS____0000000751030903
"{""coordinates"": [[[2.362763216124462, 48.85463894001703], [2.362934367486209, 48.85457419868422], [2.363703944324246, 48.8542761112852], [2.364753286412188, 48.8539462284635], [2.363346221561235, 48.852656273031506], [2.363827485056833, 48.85241780609365], [2.363109996906164, 48.85191304911915], [2.363691017126329, 48.85154021043741], [2.36143214331549, 48.85082038405245], [2.361388249225371, 48.85151085419841], [2.361291991654455, 48.851803529909255], [2.360921197017555, 48.85214600260942], [2.360489345244739, 48.85235504340187], [2.360667851909127, 48.8525790370697], [2.361847811420602, 48.85360070573629], [2.362493507911472, 48.85440457123532], [2.362763216124462, 48.85463894001703]]], ""type"": ""Polygon""}";75;75104;Paris 4e Arrondissement;1502;751041502;Arsenal 2;H;48.852774755342956, 2.3625478486308076;IRIS____0000000751041502
"{""coordinates"": [[[2.337773141701888, 48.882328915307575], [2.337800457656781, 48.882325469070736], [2.339550582183016, 48.8820617395515], [2.339677883166918, 48.88191585067113], [2.340229594150713, 48.88077494180995], [2.340448225981834, 48.88041551404347], [2.340249721970249, 48.879939572400595], [2.340030432239695, 48.879382575580024], [2.337322572266892, 48.88001693614514], [2.337748850120729, 48.880915030758096], [2.337211542390125, 48.88199125619143], [2.337409170065508, 48.88199864542357], [2.337528460428007, 48.88205416480559], [2.337773141701888, 48.882328915307575]]], ""type"": ""Polygon""}";75;75109;Paris 9e Arrondissement;3310;751093310;Saint-Georges 10;H;48.880868079513434, 2.3388380219510982;IRIS____0000000751093310
"{""coordinates"": [[[2.404464919623959, 48.840053089080165], [2.404696524648475, 48.84088974685405], [2.405271021661577, 48.84296202778885], [2.405366512610043, 48.843310553745056], [2.406545524589437, 48.843157222116005], [2.407908074081701, 48.84291934848341], [2.408315908253652, 48.843961922115554], [2.408831867848419, 48.84388263144527], [2.408324796410201, 48.841738754929096], [2.409223794839457, 48.841762983891705], [2.409469404333803, 48.84173181969256], [2.409149653603645, 48.84073105354393], [2.409040568835738, 48.84037796595307], [2.407886821420527, 48.84035247477506], [2.406405909203875, 48.84010230828536], [2.404464919623959, 48.840053089080165]]], ""type"": ""Polygon""}";75;75112;Paris 12e Arrondissement;4509;751124509;Bel-Air 9;H;48.84163386874697, 2.4068919431003124;IRIS____0000000751124509
"{""coordinates"": [[[2.3726824131703, 48.84568162062396], [2.372668127257938, 48.845736406557464], [2.372508231507561, 48.84577513976387], [2.372354184383441, 48.845893946302304], [2.372019223395208, 48.84666473678712], [2.373863827758742, 48.84692892295864], [2.375168146884183, 48.84713629864061], [2.376005242892854, 48.84835389899318], [2.377723805841794, 48.84731150276132], [2.37894965176909, 48.84644459717674], [2.377479991029247, 48.846275974072924], [2.37438805855137, 48.84594057360501], [2.374202542789599, 48.845843372062646], [2.3726824131703, 48.84568162062396]]], ""type"": ""Polygon""}";75;75112;Paris 12e Arrondissement;4808;751124808;Quinze-Vingts 8;H;48.84673611684632, 2.3754546298719608;IRIS____0000000751124808
"{""coordinates"": [[[2.311519119428562, 48.83275140270192], [2.312863780270742, 48.83223030330679], [2.313723549390992, 48.83190786734188], [2.314153916589927, 48.83181320353586], [2.312326034472715, 48.83096359055444], [2.311745323330049, 48.83068324241682], [2.310884127776358, 48.830289752893314], [2.30927786608701, 48.83143348706806], [2.311015353570606, 48.83242023010401], [2.311519119428562, 48.83275140270192]]], ""type"": ""Polygon""}";75;75114;Paris 14e Arrondissement;5609;751145609;Plaisance 9;H;48.83155390852648, 2.311522115523747;IRIS____0000000751145609
"{""coordinates"": [[[2.347201265819183, 48.88460113895447], [2.3448938663817, 48.88482416028643], [2.345065268542444, 48.88637553986596], [2.347668519384837, 48.88692575015482], [2.347201265819183, 48.88460113895447]]], ""type"": ""Polygon""}";75;75118;Paris 18e Arrondissement;7006;751187006;Clignancourt 6;H;48.88569820925595, 2.3462895143544644;IRIS____0000000751187006
"{""coordinates"": [[[2.345312320037714, 48.89080517099957], [2.346155105749846, 48.88950665482451], [2.344680380683292, 48.88932682191093], [2.342936951153016, 48.88979930602385], [2.343372864089697, 48.89037996302293], [2.3435230644636, 48.89069015414367], [2.343639293338842, 48.89120700326115], [2.344415802251318, 48.89106017064471], [2.345312320037714, 48.89080517099957]]], ""type"": ""Polygon""}";75;75118;Paris 18e Arrondissement;7011;751187011;Clignancourt 11;H;48.89016476019149, 2.3445192288428323;IRIS____0000000751187011
"{""coordinates"": [[[2.381650410261317, 48.885723804153734], [2.381648313084604, 48.8856707331603], [2.381540015085914, 48.88560362377129], [2.37966810262834, 48.884880775007815], [2.37902310291788, 48.884650801372565], [2.378703133373125, 48.88449535668217], [2.37566620790366, 48.88279422017029], [2.37179122901043, 48.882986191888676], [2.371519386767873, 48.88302613428636], [2.371469387835914, 48.88310141535459], [2.378794938463289, 48.885030032572004], [2.379427066824247, 48.88519608852413], [2.379571800399088, 48.88518065074329], [2.381650410261317, 48.885723804153734]]], ""type"": ""Polygon""}";75;75119;Paris 19e Arrondissement;7302;751197302;Villette 2;H;48.88383744513777, 2.376008856886851;IRIS____0000000751197302
"{""coordinates"": [[[2.38307523656935, 48.88988692538952], [2.386203211347945, 48.891439938611455], [2.386723278982787, 48.89093898414696], [2.386902802055459, 48.890634134592794], [2.385089395267139, 48.890016895305834], [2.386258008779296, 48.88829529406179], [2.388581336804461, 48.88891961832115], [2.389294262737713, 48.88778471498386], [2.386337299128583, 48.88700607159378], [2.38481594396273, 48.88661245490962], [2.384506168096813, 48.887899593142095], [2.384301179881741, 48.888281650678515], [2.383689712254297, 48.88936128867964], [2.38307523656935, 48.88988692538952]]], ""type"": ""Polygon""}";75;75119;Paris 19e Arrondissement;7402;751197402;Pont de Flandre 2;H;48.888727155017534, 2.385871951432249;IRIS____0000000751197402
"{""coordinates"": [[[2.403451595142563, 48.862400507560736], [2.403914964507958, 48.86193066185743], [2.404590624485529, 48.86137103699348], [2.404875022851394, 48.86105498363987], [2.404805785747011, 48.8607920311681], [2.404316060619388, 48.86034981563991], [2.402143560963579, 48.859148250300876], [2.401281336271271, 48.85981215247366], [2.400745444340595, 48.86042462142414], [2.400525225158789, 48.86084710928587], [2.400203065380946, 48.86171785781965], [2.401242200075708, 48.86203153581988], [2.401740920193409, 48.86157086858434], [2.403451595142563, 48.862400507560736]]], ""type"": ""Polygon""}";75;75120;Paris 20e Arrondissement;7902;751207902;Père Lachaise 2;H;48.860860115081344, 2.4025230013759047;IRIS____0000000751207902
"{""coordinates"": [[[2.387015362605851, 48.866708034898885], [2.388987424258246, 48.86732966951147], [2.388999605553974, 48.8672209116581], [2.389648666952411, 48.86639143496383], [2.389680364598988, 48.866012974475545], [2.389847076201049, 48.86551289193013], [2.389751545326594, 48.86494042414548], [2.389631914714663, 48.864679904518844], [2.389044504136973, 48.86385760712019], [2.388261156658704, 48.86323935486178], [2.38727612218495, 48.864588724894205], [2.387999470843238, 48.86486132904009], [2.387497181612758, 48.86572842215891], [2.387015362605851, 48.866708034898885]]], ""type"": ""Polygon""}";75;75120;Paris 20e Arrondissement;7908;751207908;Père Lachaise 8;H;48.86545033905669, 2.388533533830474;IRIS____0000000751207908
"{""coordinates"": [[[2.291838557830339, 48.859968209629415], [2.289695682973307, 48.85818288038586], [2.288513487011697, 48.857021083425956], [2.288074160462674, 48.85595722857159], [2.28007305872698, 48.85028925017699], [2.279094183296905, 48.850909312957015], [2.278472474385233, 48.85132286977129], [2.280736337170161, 48.85268734194921], [2.282936553317296, 48.85403070222509], [2.28360121141938, 48.85455721154611], [2.286467797519726, 48.85681464151034], [2.288628468571499, 48.85848232192729], [2.289331388407182, 48.8589100949768], [2.290540235355916, 48.859920947971474], [2.290686287880723, 48.85990562537427], [2.291215662572836, 48.86036833198824], [2.291838557830339, 48.859968209629415]]], ""type"": ""Polygon""}";75;75116;Paris 16e Arrondissement;6299;751166299;Seine et Berges 2;D;48.854749366106375, 2.2848280553957068;IRIS____0000000751166299
"{""coordinates"": [[[2.34909503783491, 48.87742938727238], [2.348995549228066, 48.87720760996743], [2.348666116138794, 48.87662035094149], [2.347478627239634, 48.87661388400302], [2.347392397357358, 48.876640394005676], [2.347291451837626, 48.87675315989834], [2.346171470209418, 48.87647365008513], [2.346113046254506, 48.87656596253306], [2.344345027656415, 48.87653560736398], [2.345008348839841, 48.87832441835731], [2.345313621251593, 48.8787703591865], [2.345964494553653, 48.87862372810792], [2.347294431719909, 48.87901769997156], [2.346846497318008, 48.87787759954401], [2.34909503783491, 48.87742938727238]]], ""type"": ""Polygon""}";75;75109;Paris 9e Arrondissement;3601;751093601;Rochechouart 1;H;48.877478971086084, 2.3464576480070773;IRIS____0000000751093601
"{""coordinates"": [[[2.389546437996217, 48.858480292155605], [2.389819086218175, 48.85835937160706], [2.390098264857279, 48.857796904542916], [2.391329663195242, 48.8557580581682], [2.390163702926788, 48.85558304412921], [2.387117621901007, 48.85511960543138], [2.385619938813296, 48.856611139355245], [2.387260101466105, 48.85702695373797], [2.386918955595862, 48.85752524359001], [2.387724663783847, 48.85773981601602], [2.387571227615817, 48.85803851336904], [2.389279012588646, 48.85838809366578], [2.389546437996217, 48.858480292155605]]], ""type"": ""Polygon""}";75;75111;Paris 11e Arrondissement;4302;751114302;Roquette 2;H;48.85664465215991, 2.3886031095870695;IRIS____0000000751114302
"{""coordinates"": [[[2.384449460955181, 48.85047335094119], [2.383247845297332, 48.85251678722406], [2.384881569417685, 48.85265740182431], [2.386230177793193, 48.85293862934246], [2.3865551465213, 48.85045538624872], [2.384449460955181, 48.85047335094119]]], ""type"": ""Polygon""}";75;75111;Paris 11e Arrondissement;4407;751114407;Sainte-Marguerite 7;H;48.851648640465285, 2.3851374802334826;IRIS____0000000751114407
